id,chart,hardness,code execution_fail_rate,surface-form check_fail_rate,deconstruction_fail_rate,chart type check_fail_rate,data check_fail_rate,order check_fail_rate,layout check_fail_rate,scale and ticks check_fail_rate,invalid_rate,illegal rate,pass_rate,quality_score,readability_score,is_multi_table,text_model,vision_model
3015@x_name@DESC,Bar,Extra Hard,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
3022@x_name@DESC,Bar,Extra Hard,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
3022@x_name@DESC,Bar,Extra Hard,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
3022@x_name@DESC,Bar,Extra Hard,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
1462@x_name@ASC,Bar,Medium,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
1462@x_name@ASC,Bar,Medium,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
1462@x_name@ASC,Bar,Medium,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
1470@y_name@ASC,Bar,Extra Hard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.3333333333333335,2.3333333333333335,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
1470@y_name@ASC,Bar,Extra Hard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.3333333333333335,2.3333333333333335,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
1470@y_name@ASC,Bar,Extra Hard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.3333333333333335,2.3333333333333335,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
857@x_name@DESC,Bar,Extra Hard,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,1.0,3.0,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
857@x_name@DESC,Bar,Extra Hard,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,1.0,3.0,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
857@x_name@DESC,Bar,Extra Hard,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,1.0,3.0,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
859@x_name@ASC,Bar,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
859@x_name@ASC,Bar,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
859@x_name@ASC,Bar,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
862@y_name@DESC,Bar,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
862@y_name@DESC,Bar,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
862@y_name@DESC,Bar,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
863@y_name@ASC,Bar,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
863@y_name@ASC,Bar,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
863@y_name@ASC,Bar,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
872@x_name@DESC,Bar,Medium,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
872@x_name@DESC,Bar,Medium,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
872@x_name@DESC,Bar,Medium,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
882@x_name@DESC,Bar,Hard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
882@x_name@DESC,Bar,Hard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
882@x_name@DESC,Bar,Hard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
884@x_name@DESC,Bar,Extra Hard,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.5,1.0,2.0,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
884@x_name@DESC,Bar,Extra Hard,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.5,1.0,2.0,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
884@x_name@DESC,Bar,Extra Hard,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.5,1.0,2.0,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
1302@x_name@ASC,Bar,Hard,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
1302@x_name@ASC,Bar,Hard,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
1302@x_name@ASC,Bar,Hard,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
1304@y_name@ASC,Bar,Easy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1.0,3.25,3.25,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
1304@y_name@ASC,Bar,Easy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1.0,3.25,3.25,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
1304@y_name@ASC,Bar,Easy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1.0,3.25,3.25,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
1307@y_name@DESC,Bar,Hard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
1307@y_name@DESC,Bar,Hard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
1307@y_name@DESC,Bar,Hard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
1311@y_name@ASC,Bar,Hard,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
1311@y_name@ASC,Bar,Hard,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
1311@y_name@ASC,Bar,Hard,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
1315@y_name@ASC,Bar,Hard,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
1315@y_name@ASC,Bar,Hard,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
1315@y_name@ASC,Bar,Hard,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
1320@y_name@ASC,Bar,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
1320@y_name@ASC,Bar,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
1320@y_name@ASC,Bar,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
1322@x_name@ASC,Bar,Extra Hard,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.5,1.5,3.0,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
1322@x_name@ASC,Bar,Extra Hard,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.5,1.5,3.0,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
1322@x_name@ASC,Bar,Extra Hard,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.5,1.5,3.0,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
364@y_name@ASC,Bar,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
364@y_name@ASC,Bar,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
364@y_name@ASC,Bar,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
365@x_name@ASC,Bar,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
365@x_name@ASC,Bar,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
365@x_name@ASC,Bar,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
2436@y_name@DESC,Bar,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,3.5,3.5,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
2436@y_name@DESC,Bar,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,3.5,3.5,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
2436@y_name@DESC,Bar,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,3.5,3.5,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
2439@x_name@ASC,Bar,Hard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.5,2.5,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
2439@x_name@ASC,Bar,Hard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.5,2.5,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
2439@x_name@ASC,Bar,Hard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.5,2.5,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
2441@x_name@DESC,Bar,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
2441@x_name@DESC,Bar,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
2441@x_name@DESC,Bar,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
2127@x_name@ASC,Bar,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
2127@x_name@ASC,Bar,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
2127@x_name@ASC,Bar,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
2135@x_name@DESC,Bar,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
2135@x_name@DESC,Bar,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
2135@x_name@DESC,Bar,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
2143@y_name@DESC,Bar,Hard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
2143@y_name@DESC,Bar,Hard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
2143@y_name@DESC,Bar,Hard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
1149@x_name@DESC,Bar,Medium,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
1149@x_name@DESC,Bar,Medium,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
1149@x_name@DESC,Bar,Medium,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
1150@y_name@ASC,Bar,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
1150@y_name@ASC,Bar,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
1150@y_name@ASC,Bar,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
2814@y_name@ASC,Bar,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,3.3333333333333335,3.3333333333333335,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
2814@y_name@ASC,Bar,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,3.3333333333333335,3.3333333333333335,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
2814@y_name@ASC,Bar,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,3.3333333333333335,3.3333333333333335,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
2815@x_name@DESC,Stacked Bar,Hard,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
2815@x_name@DESC,Stacked Bar,Hard,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
2815@x_name@DESC,Stacked Bar,Hard,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
2816@y_name@ASC,Bar,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.5,2.5,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
2816@y_name@ASC,Bar,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.5,2.5,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
2816@y_name@ASC,Bar,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.5,2.5,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
2823@x_name@ASC,Bar,Hard,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
2823@x_name@ASC,Bar,Hard,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
2823@x_name@ASC,Bar,Hard,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
2827@y_name@ASC,Bar,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,4.25,4.25,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
2827@y_name@ASC,Bar,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,4.25,4.25,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
2827@y_name@ASC,Bar,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,4.25,4.25,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
3261@y_name@ASC,Bar,Medium,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,2.0,3.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
3261@y_name@ASC,Bar,Medium,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,2.0,3.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
3261@y_name@ASC,Bar,Medium,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,2.0,3.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
3266@x_name@DESC,Bar,Medium,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.4,0.0,0.6,0.4,1.2,3.0,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
3266@x_name@DESC,Bar,Medium,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.4,0.0,0.6,0.4,1.2,3.0,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
3266@x_name@DESC,Bar,Medium,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.4,0.0,0.6,0.4,1.2,3.0,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
2698@y_name@DESC,Bar,Medium,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.5,1.5,3.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
2698@y_name@DESC,Bar,Medium,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.5,1.5,3.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
2698@y_name@DESC,Bar,Medium,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.5,1.5,3.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
2702@y_name@DESC,Bar,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,3.3333333333333335,3.3333333333333335,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
2702@y_name@DESC,Bar,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,3.3333333333333335,3.3333333333333335,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
2702@y_name@DESC,Bar,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,3.3333333333333335,3.3333333333333335,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
2626@y_name@ASC,Bar,Hard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
2626@y_name@ASC,Bar,Hard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
2626@y_name@ASC,Bar,Hard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
2629@x_name@ASC,Bar,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
2629@x_name@ASC,Bar,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
2629@x_name@ASC,Bar,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
7@y_name@ASC,Bar,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
7@y_name@ASC,Bar,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
7@y_name@ASC,Bar,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
11@y_name@ASC,Stacked Bar,Hard,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
11@y_name@ASC,Stacked Bar,Hard,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
